1001	21854299544.46
1003	78325380474.33
1005	8869516787.71
1007	8456596255.47
1009	24318473380.02
1011	3785058823.08
1013	6552845239.13
1015	48364354025.38
1017	13884292984.24
1019	10864570530.13
1021	17141701725.80
1023	4256245040.85
1025	7646126605.34
1027	5747853444.76
1029	6504492978.01
1031	18687784808.47
1033	22543903438.70
1035	3842399946.41
1037	4030700830.56
1039	12725527014.29
1041	4589598203.14
1043	36369043257.02
1045	17215715570.45
1047	13358475127.55
1049	30748246272.34
1051	33514564236.17
1053	12292308672.41
1055	43206182753.93
1057	6137613812.38
1059	12379084997.30
1061	9066685923.22
1063	2713795553.05
1065	5306299952.47
1067	6152428195.91
1069	36682712679.99
1071	22511470496.00
1073	258020950098.74
1075	5122566462.67
1077	37469600264.90
1079	13247236885.58
1081	68784560331.42
1083	44156921512.93
1085	3570079546.79
1087	7161853771.69
1089	163032309674.30
1091	6559178717.32
1093	11057057538.05
1095	41140241620.89
1097	132379631796.11
1099	6618301935.87
1101	82042985054.02
1103	50564892863.28
1105	3012683236.00
1107	6787522310.31
1109	11661376743.22
1111	9230537723.72
1113	22298324907.87
1115	38111703811.82
1117	89542808338.28
1119	4173553563.38
1121	32424687287.18
1123	16109431232.46
1125	87647148482.40
1127	25433102123.51
1129	5068119744.54
1131	3575485026.22
1133	9321568231.93
2013	219295474.94
2016	894007560.29
2020	21580571431.25
2050	1224862570.82
2060	57733410.10
2063	546609342.81
2066	206762034.55
2068	117740248.57
2070	322051519.26
2090	7118359150.64
2100	186550808.74
2105	213052709.24
2110	2941984242.94
2122	4417272893.85
2130	1407221560.95
2150	919663237.54
2158	533084418.68
2164	97916228.07
2170	8354723787.24
2180	623041271.95
2185	743609252.35
2188	491190919.00
2195	323668513.29
2198	561613782.67
2220	778702223.44
2230	102057535.38
2240	546785934.10
2275	207271300.14
2282	59259473.79
2290	375499920.05
4001	14934794636.95
4003	26916083857.84
4005	33625978716.69
4007	12910567610.80
4009	8786039555.76
4011	2092210548.43
4012	4412853323.27
4013	991332370822.71
4015	55614541223.19
4017	24774369557.65
4019	239835040330.70
4021	111697786365.51
4023	10501252200.11
4025	61746787647.65
4027	52364915887.72
5001	5772872531.83
5003	6217554665.33
5005	14748980677.41
5007	100729267167.29
5009	13175153014.74
5011	3456399865.79
5013	1586761456.64
5015	9908657368.10
5017	3385571714.17
5019	7156176818.81
5021	5316453872.03
5023	8823570228.63
5025	2539084376.67
5027	7508266619.42
5029	7319601384.59
5031	40828562890.80
5033	20780037349.97
5035	18079164612.02
5037	6081576172.73
