id,Latitude,Longitude,Area
5071,35.56965426702465,-93.46008812204909,2311.9253915302606
5073,33.24163164455824,-93.60701170729214,1883.267911437843
5075,36.04123524753327,-91.1070069457546,1931.1415068265705
5077,34.78043769462693,-90.78079794764223,2036.1743881847326
5079,33.957029823707316,-91.73441808812298,1900.4570791740857
5081,33.700920596784286,-94.23524292343497,1954.9003348386618
5083,35.21491049412952,-93.71657499608102,2483.4210068174043
5085,34.75426753070452,-91.8887835441881,2670.919417063171
5087,36.01097310931758,-93.72457317918241,2830.6443508270604
5089,36.268362663062824,-92.68421240761698,2129.1821173914354
5091,33.31245065394357,-93.89207844151296,2209.7916377593037
5093,35.762482135065234,-90.05208948017415,2995.3626765098816
5095,34.67783864874341,-91.20391535314648,2046.5741995046371
5097,34.538912380827576,-93.65953124910702,2736.8113252226926
5099,33.66398692036487,-93.3071536444267,2123.799421537567
5101,35.91998479307489,-93.21782355561955,2766.0646459388936
5103,33.5933681473879,-92.88192312888889,2516.2072653879363
5105,34.947548973288576,-92.93124727924814,1889.881454787668
5107,34.42748780960846,-90.8488187702929,2388.3848234430066
5109,34.16351335043345,-93.65638605266423,2103.9639354730075
5111,35.57404078728578,-90.66294831855711,2482.6059810512897
5113,34.485761403256305,-94.2281750890873,2971.1304170666504
5115,35.44789881274763,-93.03452405371613,2792.832152678978
5117,34.82979617762223,-91.55278411308589,2234.152457785147
5119,34.77004479173856,-92.31202591578207,2700.257444552777
5121,36.341497905330726,-91.02759919338773,2132.00815536767
5123,35.021985930971624,-90.74783683547608,2098.6139512199516
5125,34.64665796552858,-92.67660966046482,2458.015709045409
5127,34.86070230717811,-94.0632737858692,3080.826158893778
5129,35.9109320402113,-92.6994833085855,2229.1746002964355
5131,35.19893190193123,-94.27430687936737,1868.0716078291546
5133,33.99723623172836,-94.24128442594689,2012.6121329457344
5135,36.161250646772075,-91.47977874490527,1986.2097897248616
5137,35.859876204251044,-92.15674637741593,2018.5396582659819
5139,33.171376245491246,-92.59727320528607,3585.1397495544416
5141,35.58063414477551,-92.51573817896005,2414.0663198725756
5143,35.979055083368564,-94.21561204836382,3243.5759839251114
5145,35.25629048980819,-91.7455745677859,3445.3363312029533
5147,35.1863263779601,-91.24309256530015,1951.6271573522959
5149,35.00256453462877,-93.41086499181735,3217.851288107021
6001,37.65051111416989,-121.91804298252244,4369.665126167124
6003,38.597250633187514,-119.82065303038753,3720.0669162462755
6005,38.446389503541596,-120.65111561912181,3087.5962866757723
6007,39.66692936105124,-121.60067173160115,8394.908450393965
6009,38.204606801804864,-120.55413209675262,5309.580695595771
6011,39.17757310996472,-122.23702961326399,5924.359525199719
6013,37.92341313264451,-121.9510346129837,4246.943991598814
6015,41.74494236553362,-123.95780135582768,6011.932243739077
6017,38.778737043011695,-120.52465107026065,9002.97055647338
6019,36.758180126437395,-119.64932262928652,31507.2479222746
6021,39.59840476576628,-122.39220681011639,6735.385536572774
6023,40.705009078231555,-123.91581944406822,20389.87359481307
6025,33.03958647579608,-115.36532985160794,23651.027466224274
6027,36.511114179832596,-117.4107987270042,51727.448652429164
6029,35.342621500444935,-118.73002806577927,43654.24945412974
6031,36.07522468831155,-119.81547270473787,7453.487012843506
6033,39.10005673932825,-122.75338789799736,6874.312468683746
6035,40.6735903789444,-120.59433283403568,22662.878686422715
6037,34.198181903568305,-118.261056479435,25930.056908419825
6039,37.21804405551268,-119.76264450701261,11168.632668968385
6041,38.05518751867254,-122.74886242241647,4416.8813560293565
6043,37.58152230913975,-119.90551702920808,7532.198570050318
6045,39.433623815289,-123.43155390465293,20092.79481672497
6047,37.1918704695249,-120.71768800058383,10445.275736289328
6049,41.58983356890301,-120.72502895401257,19752.27253096084
6051,37.93897584878701,-118.88669940200904,15693.585460003987
6053,36.23977436811787,-121.30890152396167,20666.36355776605
6055,38.50696360242177,-122.3306370426753,4142.7808468945805
6057,39.301369581365144,-120.76875210697675,4859.121512419787
6059,33.67697597931148,-117.77676694469608,5201.230695408042
6061,39.06343138846412,-120.71764593312315,7537.7779768195705
6063,40.00468247199937,-120.83859760055995,12813.994640277648
6065,33.74367357987511,-115.99381776881191,38432.70598904198
6067,38.44932147993439,-121.34425533065264,5124.678194466363
6069,36.60570589635114,-121.07499552385454,7508.73873493933
6071,34.84143801123962,-116.17847899743833,103435.26366709518
6073,33.02819796739121,-116.77019669001278,24653.02423021321
6075,37.75971701344937,-122.69395741956168,1246.4160680900911
6077,37.934765183750024,-121.27143844405619,7448.593775887775
6079,35.38744905262926,-120.45219084564243,19972.604492698974
6081,37.436206434219,-122.35566182651775,3996.919137431525
6083,34.538251257859024,-120.03101114135812,21251.663416267562
6085,37.23248418243392,-121.69627914815685,6995.230496712198
6087,37.02160584224619,-122.00978737438118,3294.8377536490893
6089,40.76376660115652,-122.0405215282598,18820.6156008269
6091,39.58040010145207,-120.51599637865922,4746.749459472584
6093,41.5926866316078,-122.54036776328725,30582.381526112655
6095,38.2669214768002,-121.93999006719702,4740.019086159654
6097,38.52538142533889,-122.92272709362724,9324.399373402339
6099,37.55915585054911,-120.99767552001309,7950.883139452811
6101,39.03455952170395,-121.69484967181106,3102.9075433094217
6103,40.12573618220489,-122.2338848507212,14783.867702584012
6105,40.6506935599427,-123.11262772504887,15983.232509681853
6107,36.2201906024098,-118.80046141511973,25311.695072186118
6109,38.027601404923345,-119.95475357981576,11583.13735352955
6111,34.35706907242699,-119.12601434728353,12213.310871618945
6113,38.68666875010504,-121.90111769592794,5279.071449307667
6115,39.26900765371811,-121.3512627386563,3245.9701038550843
8001,39.87364714575821,-104.33789537881347,4497.653859511899
8003,37.57289314018657,-105.78828819688748,2906.673250772112
8005,39.64977039124373,-104.33927631716868,3070.444149929103
8007,37.19360943353631,-107.04828832210946,5597.988776860708
8009,37.319178799081925,-102.56047664585691,9776.48828151558
8011,37.95508557747025,-103.07170457054852,5891.542564066747
8013,40.09246482450115,-105.35770451013705,2848.3729489180023
8014,39.95413699595367,-105.05266285752248,128.71167993879715
8015,38.74690308543912,-106.19406666522343,4034.388472218956
8017,38.827939720656815,-102.60339582390334,6685.131548210476
8019,39.6890538530358,-105.64436348816102,1540.1984452879951
8021,37.200687534606644,-106.19162795105487,5253.169709641343
8023,37.27795227350124,-105.4282497060033,4938.551731140108
8025,38.326661062077136,-103.78482566089703,3079.399176730048
8027,38.10867790245601,-105.36747176903887,2929.5697369666464
8029,38.861373790132596,-107.8628768114315,4682.304660214793
8031,39.76197911386165,-104.87576843951494,593.6478235338317
8033,37.75161080623567,-108.51726527314632,4484.133549066802
8035,39.329785278640706,-104.92933716872302,3258.858685451933
8037,39.627825616579656,-106.69529925700309,6688.278690407711
8039,39.28651671052267,-104.13567601346554,7065.679519233608
8041,38.83210519274091,-104.52550236625207,8231.575977331982
8043,38.473073006317094,-105.43952595298572,6051.256359930449
8045,39.599307178656986,-107.90395615190025,11915.117430330165
8047,39.857543620854585,-105.52262119070448,581.8991397161567
8049,40.102614944036496,-106.11835831256747,7273.686463282413
8051,38.66679770627298,-107.0317001137212,13150.532815223514
8053,37.821341575537055,-107.30031175772181,4612.583296717724
8055,37.684679638706356,-104.96058453432981,6304.635199964828
8057,40.6664326841636,-106.3427946875795,6274.751881756703
8059,39.586431497618634,-105.25046927497775,2994.43879222439
8061,38.432685141412705,-102.7403404552507,6750.443104359646
8063,39.305441322662475,-102.60288742169459,8063.113367733283
8065,39.202379470514046,-106.34483773430377,1519.2193744126243
8067,37.28658194831169,-107.84327068471862,7106.7007716174585
8069,40.66641924754006,-105.46114605425194,10064.652144842163
8071,37.31583849185379,-104.0386998411809,18708.3361934543
8073,38.98806034682129,-103.51397586188102,9823.170671105998
8075,40.72466880825818,-103.11009564517084,6808.379048997644
8077,39.018290496016306,-108.46644018156672,13719.778019207122
8079,37.668995682494774,-106.9240946463394,3590.577049803969
8081,40.618422220014196,-108.20729060393529,18925.228719497198
8083,37.338433970465836,-108.59666982789061,8635.034710309646
8085,38.40215603239962,-108.26945113553882,9274.48369463623
8087,40.26274437605109,-103.80982223744708,4852.59714344586
8089,37.902701725466926,-103.71644568476738,4908.049236525009
8091,38.155497180214574,-107.76931682032453,2232.3173562515904
8093,39.119338520351576,-105.71724347336645,8671.434209734021
8095,40.59388431971573,-102.35757960041344,2516.20623583228
8097,39.21710574522168,-106.91657774898124,3885.3179375769255
8099,37.955183185827295,-102.39334897742714,6218.724388038926
8101,38.17342023477788,-104.51284555002172,9353.90326429466
8103,39.97983574988296,-108.21722578819606,12974.433297642856
8105,37.58252281717251,-106.3832103598813,3702.843095184193
8107,40.48506794084811,-106.99119318717702,9281.695110130557
8109,38.08055275484529,-106.28155556178494,12747.897869527787
8111,37.76404307296361,-107.67614727490974,1606.3583488075433
8113,38.00374039846037,-108.40592213053475,5376.648137730492
8115,40.875904964130136,-102.35179119474532,2002.018669894582
8117,39.634170805988674,-106.11637913722217,2426.0070516002493
8119,38.88243200120814,-105.16179823385627,2181.589326263786
8121,39.97106178737625,-103.20125288050038,9418.015928857914
8123,40.554829958195874,-104.39253137667926,15135.032775975857
8125,40.00289934337483,-102.42422632288607,8734.94320145197
9001,41.273244879313594,-73.38980254793437,1765.4172009001238
9003,41.806757112940055,-72.73300678980752,2027.0022690473095
9005,41.793066347572086,-73.24599558465991,2565.3666585840865
9007,41.46316981879632,-72.5340609682549,1044.1713954913369
9009,41.410906904851004,-72.93214343854599,1674.5478620769572
9011,41.489897907986,-72.10115639416564,1835.3329977002406
9013,41.855286614692524,-72.33659776928106,1122.7309096071924
9015,41.83087691538076,-71.98758922836146,1404.1025626680753
10001,39.09595476988037,-75.50461385378375,2199.99805309694
10003,39.57833040186238,-75.63897812083498,1361.4181665185247
10005,38.68329735132423,-75.33954171355902,3295.850716184497
11001,38.90477462229031,-77.01630244762735,190.44625040337633
12001,29.674754991214847,-82.3577015480872,2912.279097823807
12003,30.331070985080196,-82.28458726828613,1765.1763214230043
12005,30.132460715873826,-85.63319094816066,4587.106593434325
12007,29.949959574562463,-82.16877776620086,900.4744589934274
12009,28.300317937857866,-80.70120876495957,4609.665247862173
12011,26.152131519823538,-80.4604568891851,3884.7768043639235
12013,30.406034330913215,-85.19720714449848,1783.8033681356726
12015,26.89671587484187,-81.9973651857554,2859.5424757304872
12017,28.852154494267516,-82.59424496121026,2904.0481403868876
12019,29.983066442278627,-81.8578845264649,1921.326365259072
12021,26.100367949059596,-81.44454715225734,7828.300436125697
12023,30.224239945992913,-82.62153888695939,2411.9974302532455
12027,27.18630195514888,-81.80944358662376,1923.194219761762
12029,29.551766096126485,-83.22849513812082,3171.0750230975013
12031,30.335440328155673,-81.64800932272058,2732.551973935195
12033,30.527199878401596,-87.31435712687588,3595.8232536034106
12035,29.471142486434772,-81.29299135910627,1695.8136751680645
12037,29.753895404058657,-84.80259366948458,4404.492088188144
12039,30.57946888210607,-84.61359932942601,1628.1826992494093
12041,29.725822716040405,-82.800366531283,1073.3643647915476
12043,26.956387228848467,-81.18898521746759,2950.457020487737
12045,29.878945575190926,-85.25741416818063,2475.149560681004
12047,30.496426689263522,-82.94795913934125,1567.01440441647
12049,27.492709481482834,-81.81000593949805,1918.5622288342263
12051,26.5534157405389,-81.16589557025586,3557.467869376899
12053,28.557480279911257,-82.52822532446051,2162.7701350634084
12055,27.34337973471186,-81.34103790558667,3309.94829348502
12057,27.8916507602869,-82.37020026978483,4014.8585231132643
12059,30.867890603400994,-85.81410235213392,1528.2913981495824
12061,27.696453654385852,-80.5740872703772,1825.8549867160773
12063,30.795391123584523,-85.21545969173502,2960.7806827290156
12065,30.399489381788644,-83.90766897350566,2055.2261106056585
12067,29.985518322103665,-83.18106730537373,1661.7074603275573
12069,28.761471685790877,-81.71132498937689,3460.592874653854
12071,26.563496711446923,-81.98483599666163,4576.772535409541
12073,30.458037892494172,-84.27788151438558,2153.8240467647765
12075,29.262068393894324,-82.83042678237368,4816.408959763349
12077,30.241363147774813,-84.88291115816897,2609.8128699756585
12079,30.44414302766745,-83.47012282637364,2174.715486147248
12081,27.47549089554678,-82.39285419084464,2919.488759894578
12083,29.210202286515983,-82.05667567080549,4987.596640745242
12085,27.081616439181843,-80.39846395249873,2229.1104420381557
12086,25.61058082316261,-80.50544049076021,7107.529638351592
12087,25.039136353163347,-81.36419095712853,15927.848983324408
12089,30.61057809966935,-81.7714179131666,2160.9070122326584
12091,30.615371324250436,-86.59333346318813,3941.240978306387
12093,27.386327182947685,-80.88856121304303,2653.247953203035
12095,28.51444801705921,-81.32352890054533,2990.4075363493776
12097,28.06265333105114,-81.14948988698725,4484.683685123862
12099,26.64755596438325,-80.43651750341122,7064.909767164016
12101,28.3055967008848,-82.5050968494931,3068.883890854222
12103,27.903983686420556,-82.79881633602382,2634.905261868319
12105,27.94887148630418,-81.69768539562489,6027.974385825089
12107,29.608634847606965,-81.74430412777957,2468.411481071412
12109,29.91218099081968,-81.40988662563245,2440.6859018639557
12111,27.380907413684334,-80.44560988377268,2035.8677989961104
12113,30.676530574937544,-87.01214478155839,3884.8137751737863
12115,27.180770501136198,-82.43413879841997,2958.5969795349897
12117,28.716967261887188,-81.23631921800173,1027.5142390262554
12119,28.704821806230733,-82.08099586243398,1742.566322366382
12121,30.195611741929067,-82.99149236526134,2093.149195409147
12123,29.974265911065167,-83.6412724532846,4611.564884825164
12125,30.04383911483384,-82.37144101291756,749.9857743533463
12127,29.063447505232162,-81.14857435739508,4253.503827148583
12129,30.09475254703254,-84.34918699010957,2820.397225548539
12131,30.57123002674013,-86.17444521227422,4431.507654269342
12133,30.610592327817194,-85.66532871429487,1923.2534060840144
13001,31.749280351825256,-82.2889835820392,1528.2212084421017
13003,31.297108339902106,-82.8799928968477,1036.427639145902
13005,31.553674831141436,-82.45268509817345,854.831278814099
13007,31.326183927001658,-84.44466947406022,1070.1210197066903
13009,33.069275871772724,-83.24959059647314,805.3639875104625
13011,34.3543296712262,-83.49720517968389,702.272395282671
13013,33.9931962128097,-83.71275518103182,489.9846332987834
13015,34.237661585942064,-84.84033802185127,1428.7663731805578
13017,31.7597819469321,-83.22045897086588,765.5984641911646
13019,31.276059901813777,-83.22962199890256,1383.178688767447
13021,32.80649822292337,-83.69742001230713,769.9144634715426
13023,32.43444144617148,-83.32783882547588,659.9505874521402
13025,31.19687611183492,-81.98189236382535,1331.9365281657404
13027,30.841967736340667,-83.58021190651776,1512.464097665149
13029,32.01322433251489,-81.44247222348508,1342.0052981867454
13031,32.396814176942634,-81.7431781408867,2037.7268219100297
13033,33.06115350270182,-82.00078115371356,2472.355274715774
13035,33.287850740458545,-83.95716951504455,568.6171571581001
13037,31.52919727425691,-84.62450769456028,870.4102230347931
13039,30.9225028688938,-81.63638793712143,2321.750678093975
13043,32.40344278181518,-82.07367282246216,739.0360640419892
13045,33.58279785207812,-85.07976305372985,1541.7442911218193
13047,34.90365740780168,-85.13824702050945,494.7156056390649
13049,30.781727201573588,-82.13768814116564,2337.470767349156
13051,31.973951118262395,-81.09397030723319,1853.5758941420142
13053,32.34697127500683,-84.7870462058597,769.8959442493199
13055,34.47501526069312,-85.34529136086805,958.889473030184
13057,34.24396418919211,-84.47618829964034,1316.1663573320034
13059,33.951244805398886,-83.36734006273689,362.9711033231342
13061,31.62627551563749,-84.98010291192477,669.4799049673023
13063,33.54197432083581,-84.35760622543752,438.3352894301499
13065,30.91494689711031,-82.70623706450006,2476.9474826434075
13067,33.9415992609802,-84.57666833679541,1046.0527401675397
13069,31.549271792739418,-82.84920098291674,1810.6612593673913
13071,31.188390466832736,-83.7688482856129,1692.948018409463
13073,33.54412079729232,-82.26409652867542,912.2024738112958
13075,31.15399102851176,-83.43046506732516,706.4588288452567
13077,33.35335864487823,-84.76339144957738,1360.9981848551058
13079,32.714501662564786,-83.98634232464657,989.6939255261756
13081,31.92292991695134,-83.7681022218129,852.1043887202835
13083,34.85458317819257,-85.50445050180942,533.0360840355253
13085,34.44429807207827,-84.1706356849949,646.9757939477188
13087,30.878344106359684,-84.57907014820145,1916.6254403154658
13089,33.77158253170343,-84.2264215234336,820.775701354226
13091,32.172182448750355,-83.16839997804168,1513.8709938343732
13093,32.15717597679407,-83.7987668499753,1204.437662832376
13095,31.53337402432831,-84.21625368089916,1021.768829263238
13097,33.701864040468294,-84.76794778042681,612.9884039302183
13099,31.32283271113155,-84.9036434231825,1591.7371710676957
13101,30.71008960741763,-82.89393518831244,1268.3878640511339
13103,32.36730938721294,-81.34134048409345,1422.9044888780043
13105,34.11679328464718,-82.840095497658,1114.085819814226
13107,32.58976190474634,-82.30170846201739,2053.541815656806
13109,32.156762959579915,-81.88688462238642,554.2546729059636
13111,34.86411464955613,-84.319852600511,1183.7720859267679
13113,33.41391434872689,-84.49428471598182,606.7548421323828
13115,34.26316269149023,-85.21427864507162,1584.593748593088
13117,34.22553132525535,-84.12505240348187,746.1467899465601
13119,34.375398965661,-83.22906740808422,795.3172613544536
13121,33.79024568393127,-84.4670340210266,1622.3716554517266
13123,34.69117808448868,-84.45562698683517,1303.302035296556
13125,33.22927997213446,-82.61070223181028,430.32286752018814
13127,31.213288530078174,-81.49371552887773,1733.6815171910616
13129,34.503170193432545,-84.87591392084497,1090.7261500051045
13131,30.87467283643077,-84.23442634305279,1409.5222728629437
13133,33.57878420081858,-83.16665520381576,1216.044257616091
13135,33.96192064834299,-84.0235709726048,1319.813217763007
13137,34.63103328213847,-83.53112896986889,835.4786269793517
13139,34.31708893394288,-83.81949952086372,1289.42934392483
13141,33.27042606277237,-83.00068676392067,1429.3589157551603
13143,33.794233424984306,-85.21102634970306,867.1910765953859
13145,32.7360040990801,-84.90898809177186,1449.6016334077801
13147,34.350898332253955,-82.9642475980246,765.3477399691221
13149,33.29702837452311,-85.12827037090136,923.1147530842496
13151,33.45299211634897,-84.1541938646894,989.0031467462028
13153,32.458996599140356,-83.66624092800055,1148.5438364226331
13155,31.60228295161096,-83.27637503827057,1095.1653833947923
13157,34.13390955595545,-83.56642518868372,1029.1649511131252
13159,33.31643357848291,-83.68808958375017,1125.7082723642995
13161,31.805595777223246,-82.63694089156078,1004.3586963979981
13163,33.05484414053217,-82.41815144962811,1575.4810507118696
13165,32.79247112535494,-81.96353201205591,1044.154322232431
13167,32.70146505044524,-82.66008109968966,915.5101072627158
13169,33.02513316831349,-83.56052416952618,1191.4473024646568
13171,33.0765357583519,-84.13946265589303,563.600554953304
13173,31.037893656725945,-83.06265335717146,602.8391613699536
13175,32.46365659382919,-82.92223836463873,2453.2879184574012
13177,31.77950654690121,-84.14113445964267,1102.8418773028504
13179,31.80722900622053,-81.45625286473081,1780.639181786969
13181,33.79365964762332,-82.45121280283492,763.6607446409503
13183,31.75258576990829,-81.74576507768047,1197.416841075996
13185,30.833856898781935,-83.26770769205945,1545.488635893478
13187,34.572188948294816,-84.00265582531439,855.5488690736183
13189,33.48283311260733,-82.48139944716317,791.4736755884237
13191,31.483807386617865,-81.37556569338783,1696.223517998017
13193,32.35838259558236,-84.04247941241923,1233.386299747364
13195,34.12778277127691,-83.20903610379392,853.6155747513728
13197,32.35350917422145,-84.52459217839088,1121.9296737256739
13199,33.04053929532036,-84.68829861245293,1542.0360137186444
13201,31.163991446981946,-84.73072166646976,873.105857790075
13205,31.22531969259078,-84.194308834471,1570.6506362008895
13207,33.01389724867674,-83.91868213991441,1205.0708896587262
13209,32.173364210907245,-82.53481725634892,730.9733149420085
13211,33.59082491664443,-83.49238230087228,1065.4330543977803
