1	31860.23
2	14233.15
3	8435.60
4	5310.92
5	4956.99
6	5105.18
7	4659.88
8	7480.99
9	5067.96
10	3395.97
11	1567.98
12	4065.17
13	1160.74
14	5327.67
15	2171.13
16	1807.87
17	4163.56
18	4790.40
19	993.52
20	7234.64
21	3902.04
22	4031.38
23	4862.70
24	2269.96
25	3880.63
26	2610.67
27	1125.30
28	2112.92
29	1364.76
30	6347.17
31	2361.15
32	1522.16
33	2908.19
34	6891.91
35	6880.74
36	2775.75
37	2076.63
38	2230.84
39	2286.71
40	2714.16
41	1669.83
42	943.22
43	1106.51
44	802.63
45	899.56
46	1695.43
47	2130.67
48	3246.54
49	1930.51
50	1133.93
51	1304.04
52	3648.53
53	2038.37
54	574.30
55	790.81
56	6120.61
57	1707.55
58	681.45
59	709.30
60	1111.65
61	2341.69
62	1437.81
63	775.48
64	41.03
65	2114.56
66	934.13
67	614.76
68	27005.97
69	13116.60
70	15802.58
71	10803.68
72	7702.19
73	20296.04
74	7447.09
75	6020.71
76	7142.99
77	8330.92
78	10142.60
79	6111.65
80	6868.02
81	6254.22
82	23165.16
83	13879.55
84	10636.45
85	11626.27
86	17176.16
87	12078.71
88	12994.57
89	10755.35
90	3235.51
91	10799.42
92	11141.96
93	12704.08
94	7178.73
95	3433.54
96	5266.00
97	6059.31
98	2355.21
99	3326.62
100	11826.29
101	11262.68
102	5255.64
103	4263.53
104	3171.66
105	11687.60
106	6099.46
107	9543.48
108	11965.54
109	6590.25
110	3824.11
111	2623.48
112	7653.25
113	5086.67
114	3588.58
115	8278.88
116	6747.44
117	3495.11
118	8213.83
119	4849.72
120	2501.90
121	9513.92
122	1079.71
123	2128.06
124	7425.35
125	6531.20
126	8590.46
127	11190.70
128	13234.07
129	10794.26
130	14204.24
131	8480.98
132	7471.71
133	6360.74
134	10134.35
135	11865.96
136	14903.72
137	9472.89
138	6054.28
139	6738.74
140	16818.25
141	5086.36
142	5020.06
143	7230.56
144	2533.30
145	9385.97
146	4053.05
147	13177.99
148	5356.82
149	4448.42
150	2181.68
151	4587.48
152	3009.78
153	1708.49
154	4263.04
155	2538.57
156	4471.31
157	8165.18
158	3029.72
159	7726.70
160	2179.08
161	3812.02
162	10937.58
163	3354.01
164	9267.80
165	8946.34
166	4632.49
167	1024.23
168	1865.24
169	4008.96
170	2745.46
171	11688.52
172	5339.45
173	2613.83
174	8362.21
175	3353.53
176	3147.06
177	2156.33
178	1289.86
179	3788.72
180	3271.59
181	3917.16
182	1721.02
183	4261.73
184	2502.17
185	3787.46
186	1725.61
187	12415.13
188	4773.96
189	3360.03
190	1864.44
191	1837.19
192	7313.25
193	3386.74
194	1478.25
195	1962.74
196	2230.73
197	5267.59
198	4719.96
199	1572.74
200	2282.99
201	1877.87
202	6008.11
203	5175.64
204	2499.49
205	1461.46
206	1452.98
207	1183.95
208	10423.15
209	10649.65
210	14379.47
211	3866.24
212	3261.33
213	1572.29
214	3392.20
215	4865.96
216	4476.50
217	5152.75
218	4595.43
219	6146.43
220	3544.04
221	5712.72
222	1312.89
223	1712.02
224	0.00
225	325.39
226	30533.15
227	14349.24
228	2398.11
229	678.76
230	4547.28
231	2355.43
232	5136.47
233	7148.55
234	2465.26
235	2072.66
236	4543.02
237	4960.23
238	3358.02
239	6787.80
240	3744.15
241	4995.58
242	5876.63
243	5535.73
244	1129.06
245	6102.41
246	3249.65
247	13973.82
248	4570.99
249	5430.75
250	4252.41
251	2788.08
252	2450.82
253	1219.49
254	2150.94
255	977.74
256	1706.37
257	1027.44
258	770.62
259	824.88
260	1232.71
261	214.13
262	616.23
263	299.34
264	0.00
265	15570.67
266	2124.29
267	6496.77
268	6160.87
269	8256.25
270	4060.01
271	4598.83
272	3833.89
273	4633.03
274	7071.58
275	2241.87
276	1001.50
277	598.02
278	656.20
279	3131.49
280	1838.41
281	3465.38
282	2743.40
283	2495.05
284	1317.86
285	1442.58
286	3925.18
287	2917.10
288	963.02
289	3831.37
290	994.78
291	1313.06
292	1646.52
293	1043.38
294	895.28
295	301.42
296	523.30
297	559.94
