1	414211.25
2	291904.04
3	240913.78
4	146722.92
5	53613.32
6	233945.71
7	173698.13
8	241247.42
9	67750.17
10	55049.90
11	163818.38
12	132200.85
13	99805.53
14	109139.27
15	51541.68
16	29128.02
17	73524.05
18	53320.40
19	27339.02
20	73532.07
21	99211.55
22	52556.64
23	79992.61
24	61190.94
25	48714.60
26	35936.21
27	6890.37
28	55053.80
29	33772.50
30	30893.38
31	17200.18
32	17853.61
33	25560.21
34	127443.19
35	115246.73
36	50341.87
37	27723.69
38	22075.74
39	28122.96
40	41378.01
41	37233.66
42	23083.55
43	25991.76
44	22168.25
45	33494.80
46	41955.08
47	38184.56
48	98956.91
49	39121.62
50	22448.26
51	12299.92
52	15095.49
53	10694.02
54	24193.61
55	15813.90
56	94195.67
57	35781.24
58	12039.35
59	7016.72
60	9369.03
61	27100.80
62	6906.40
63	17132.83
64	5635.70
65	19710.65
66	8631.63
67	34909.68
68	515647.03
69	237372.54
70	209892.64
71	231849.70
72	140343.21
73	338248.49
74	185315.37
75	104587.21
76	107585.91
77	146055.62
78	121644.20
79	88855.62
80	113732.80
81	122651.44
82	280216.01
83	184723.74
84	167406.04
85	140298.79
86	89297.55
87	128543.57
88	145479.98
89	48269.88
90	22630.82
91	118753.28
92	50602.20
93	227153.96
94	92315.23
95	84436.99
96	77892.11
97	57775.88
98	54613.30
99	31946.47
100	95884.66
101	29251.71
102	104322.18
103	202775.71
104	139841.31
105	107844.03
106	132698.53
107	32344.44
108	60982.04
109	139327.54
110	90430.61
111	56302.56
112	45173.50
113	144024.44
114	89323.06
115	50761.53
116	49121.21
117	55560.40
118	131313.12
119	34994.09
120	39827.13
121	101673.37
122	25999.40
123	23991.01
124	166066.52
125	89797.75
126	106059.18
127	73569.76
128	129422.83
129	223747.10
130	191760.23
131	110060.20
132	100346.27
133	47585.20
134	119661.08
135	195005.77
136	211089.30
137	139293.33
138	48269.95
139	65066.07
140	254966.65
141	133212.65
142	148320.42
143	89102.37
144	227994.69
145	321429.30
146	131536.77
147	163666.80
148	124793.57
149	142289.71
150	42790.06
151	165755.09
152	91690.51
153	100134.16
154	116794.14
155	64094.33
156	45034.33
157	217853.70
158	205242.05
159	148384.14
160	231642.89
161	174692.19
162	288707.69
163	62030.71
164	64152.13
165	81215.77
166	114370.99
167	35092.56
168	55684.36
169	101862.96
170	110073.68
171	150262.37
172	62681.94
173	47285.66
174	221149.31
175	93065.58
176	67482.71
177	134859.58
178	130473.79
179	110092.63
180	108654.96
181	29369.92
182	85432.22
183	89873.39
184	102165.76
185	83927.73
186	81853.25
187	478598.71
188	55245.15
189	352291.73
190	55657.70
191	97253.47
192	286542.09
193	114310.50
194	100633.97
195	95929.47
196	87876.94
197	128905.78
198	70104.07
199	47088.98
200	55889.62
201	43634.56
202	88178.91
203	256217.15
204	108606.80
205	50511.87
206	103299.66
207	46626.63
208	125036.93
209	68429.42
210	83935.97
211	50152.85
212	26276.06
213	14854.94
214	48025.96
215	70497.94
216	93475.34
217	48203.25
218	36534.98
219	52296.01
220	34542.17
221	27831.91
222	35571.53
223	10228.98
224	17.82
225	10089.76
226	534913.74
227	335353.26
228	47387.05
229	14083.90
230	78916.55
231	65301.95
232	84939.96
233	38698.94
234	55446.02
235	60886.36
236	53430.94
237	106986.91
238	55915.14
239	78789.86
240	65988.10
241	98347.95
242	22289.39
243	48661.21
244	45514.73
245	95612.90
246	45980.27
247	112231.86
248	38720.28
249	108820.54
250	59051.47
251	98808.49
252	74817.88
253	26814.28
254	21917.21
255	71714.23
256	12961.90
257	22164.87
258	20905.95
259	5434.49
260	4486.01
261	6505.90
262	1742.74
263	2324.53
264	3269.24
265	258045.51
266	14344.23
267	55922.44
268	93724.47
269	97087.90
270	38705.63
271	54804.30
272	56210.83
273	46421.59
274	41589.76
275	55559.81
276	2649.61
277	4566.45
278	19821.29
279	44809.97
280	15836.96
281	10344.87
282	28633.39
283	8718.42
284	35410.83
285	34484.28
286	35933.34
287	26887.32
288	15878.40
289	36717.81
290	9622.49
291	18516.60
292	16915.55
293	13772.01
294	20376.86
295	2147.04
296	3824.57
297	4129.24
